anime_id,name,genre,type,episodes,rating,members,genre1,count
20431,Hoozuki no Reitetsu,"Comedy, Fantasy, Supernatural",TV,13.0,7.84,47619,Comedy,3147
15487,Kuroko no Basket NG-shuu,"Comedy, School, Shounen, Sports",Special,9.0,7.84,32215,Comedy,3147
6347,Baka to Test to Shoukanjuu,"Comedy, Romance, School, Super Power",TV,13.0,7.83,301282,Comedy,3147
3841,Chis Sweet Home,"Comedy, Slice of Life",TV,104.0,7.83,36307,Comedy,3147
9982,Fairy Tail OVA,"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,5.0,7.83,83421,Comedy,3147
1888,Ichigo Mashimaro OVA,"Comedy, School, Slice of Life",OVA,3.0,7.83,15085,Comedy,3147
9383,Chie-chan Funsenki: Jarinko Chie,"Comedy, Drama, Slice of Life",TV,39.0,7.83,147,Comedy,3147
6956,Working!!,"Comedy, Slice of Life",TV,13.0,7.82,189367,Comedy,3147
13851,To LOVE-Ru Darkness OVA,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",OVA,6.0,7.82,57166,Comedy,3147
13663,To LOVE-Ru Darkness,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12.0,7.82,135929,Comedy,3147
5751,Prince of Tennis: Another Story - Messages From Past and Future,"Comedy, School, Shounen, Sports",OVA,4.0,7.82,9487,Comedy,3147
9510,Mitsudomoe Zouryouchuu!,"Comedy, School, Slice of Life",TV,8.0,7.82,26468,Comedy,3147
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),"Comedy, Police, Slice of Life",TV,373.0,7.82,4734,Comedy,3147
6984,Hidamari Sketch x 365 Specials,"Comedy, School, Slice of Life",Special,3.0,7.82,10720,Comedy,3147
2963,Minami-ke,"Comedy, School, Slice of Life",TV,13.0,7.81,105471,Comedy,3147
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,"Comedy, Fantasy",OVA,1.0,7.81,46823,Comedy,3147
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,"Comedy, Drama, Romance, Shounen, Slice of Life",Movie,1.0,7.81,4368,Comedy,3147
233,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",TV,78.0,7.81,12673,Comedy,3147
31953,New Game!,"Comedy, Slice of Life",TV,12.0,7.81,91932,Comedy,3147
30364,Haikyuu!! Movie 2: Shousha to Haisha,"Comedy, Drama, School, Shounen, Sports",Movie,1.0,7.81,10558,Comedy,3147
9471,Baka to Test to Shoukanjuu: Matsuri,"Comedy, School, Super Power",OVA,2.0,7.8,67684,Comedy,3147
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24.0,7.8,171384,Comedy,3147
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12.0,7.8,73909,Comedy,3147
33209,Huyao Xiao Hongniang: Wangquan Fugui,"Comedy, Romance, Supernatural",ONA,14.0,7.8,1119,Comedy,3147
74,Gakuen Alice,"Comedy, Magic, School, Shoujo",TV,26.0,7.8,52995,Comedy,3147
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,26.0,7.8,242553,Comedy,3147
19671,Free!: FrFr - Short Movie,"Comedy, Sports",Special,7.0,7.8,35956,Comedy,3147
18119,Servant x Service,"Comedy, Slice of Life",TV,13.0,7.79,81037,Comedy,3147
12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",TV,52.0,7.79,13832,Comedy,3147
13403,Inu x Boku SS Special,"Comedy, Shounen, Supernatural",Special,1.0,7.79,46803,Comedy,3147
4811,Ichigo Mashimaro Encore,"Comedy, Slice of Life",OVA,2.0,7.79,12790,Comedy,3147
6927,Higashi no Eden Soushuuhen: Air Communication,"Comedy, Mystery, Romance",Movie,1.0,7.79,20059,Comedy,3147
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1.0,7.79,2688,Comedy,3147
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1.0,7.78,7856,Comedy,3147
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24.0,7.78,173603,Comedy,3147
1008,Ranma ½ Specials,"Comedy, Drama, Romance, Shounen",OVA,2.0,7.78,11084,Comedy,3147
14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13.0,7.78,31394,Comedy,3147
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Special,1.0,7.78,51688,Comedy,3147
255,Jungle wa Itsumo Hare nochi Guu Final,"Comedy, Slice of Life",OVA,7.0,7.78,7576,Comedy,3147
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",ONA,12.0,7.77,45632,Comedy,3147
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",TV,103.0,7.77,250,Comedy,3147
1376,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13.0,7.77,3620,Comedy,3147
488,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12.0,7.77,46333,Comedy,3147
33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,"Comedy, Police, Shounen, Slice of Life",Special,1.0,7.77,268,Comedy,3147
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13.0,7.77,349836,Comedy,3147
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25.0,7.76,136279,Comedy,3147
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25.0,7.76,42730,Comedy,3147
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52.0,7.76,144898,Comedy,3147
240,Genshiken,"Comedy, Parody, Slice of Life",TV,12.0,7.76,104258,Comedy,3147
24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Special,1.0,7.76,20622,Comedy,3147
10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25.0,7.75,81155,Comedy,3147
19669,Kuroko no Basket: Baka ja Katenai no yo!,"Comedy, School, Shounen, Sports",OVA,1.0,7.75,26785,Comedy,3147
20031,D-Frag!,"Comedy, Game, School, Seinen",TV,12.0,7.75,154548,Comedy,3147
23441,Love Stage!! OVA,"Comedy, Romance, Shounen Ai",OVA,1.0,7.74,23631,Comedy,3147
17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",TV,52.0,7.74,13469,Comedy,3147
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Fantasy, Magic, Shoujo",Movie,1.0,7.74,56327,Comedy,3147
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1.0,7.74,186465,Comedy,3147
1813,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3.0,7.74,35493,Comedy,3147
6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1.0,7.74,101734,Comedy,3147
9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6.0,7.73,60899,Comedy,3147
32485,Prison School OVA,"Comedy, Ecchi, Romance, School, Seinen",OVA,1.0,7.73,30887,Comedy,3147
7627,Mitsudomoe,"Comedy, School, Slice of Life",TV,13.0,7.73,56483,Comedy,3147
8532,Katekyo Hitman Reborn! Special,"Comedy, Shounen",ONA,1.0,7.73,19991,Comedy,3147
32979,Flip Flappers,"Comedy, Sci-Fi",TV,13.0,7.73,40945,Comedy,3147
966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",TV,35.97757847533632,7.73,26267,Comedy,3147
324,Mobile Police Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",TV,47.0,7.72,16130,Comedy,3147
23701,Toradora! OVA,"Comedy, Romance, School, Slice of Life",OVA,1.0,7.72,25154,Comedy,3147
33157,Tanaka-kun wa Itsumo Kedaruge Specials,"Comedy, School, Slice of Life",Special,35.97757847533632,7.72,5400,Comedy,3147
25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3.0,7.72,7376,Comedy,3147
6116,Mainichi Kaasan,"Comedy, Slice of Life",TV,142.0,7.71,1707,Comedy,3147
31997,Hetalia: The World Twinkle Extra Disc,"Comedy, Historical, Parody",OVA,1.0,7.71,2152,Comedy,3147
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Special,16.0,7.71,31262,Comedy,3147
7647,Arakawa Under the Bridge,"Comedy, Romance, Seinen",TV,13.0,7.71,162622,Comedy,3147
3090,Aa! Megami-sama!: Tatakau Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2.0,7.71,18465,Comedy,3147
8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13.0,7.71,217617,Comedy,3147
11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12.0,7.7,169718,Comedy,3147
21327,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",TV,12.0,7.7,139601,Comedy,3147
7762,"Yondemasu yo, Azazel-san.","Comedy, Demons, Supernatural",OVA,4.0,7.7,18400,Comedy,3147
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",TV,12.0,7.7,133216,Comedy,3147
1087,Kimagure Orange☆Road,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",TV,48.0,7.7,16012,Comedy,3147
10495,Yuru Yuri,"Comedy, School, Shoujo Ai, Slice of Life",TV,12.0,7.7,148140,Comedy,3147
14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12.0,7.7,214319,Comedy,3147
914,Ike! Ina-chuu Takkyuubu,"Comedy, Ecchi, School, Sports",TV,26.0,7.7,7988,Comedy,3147
11617,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12.0,7.7,398660,Comedy,3147
21105,Love Stage!!,"Comedy, Romance, Shounen Ai",TV,10.0,7.69,83397,Comedy,3147
3001,Moyashimon,"Comedy, School, Supernatural",TV,11.0,7.69,44465,Comedy,3147
8190,Nodame Cantabile OVA 2,"Comedy, Josei, Romance",OVA,1.0,7.69,17226,Comedy,3147
23277,Saenai Heroine no Sodatekata,"Comedy, Ecchi, Harem, Romance, School",TV,12.0,7.69,155795,Comedy,3147
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1.0,7.69,7834,Comedy,3147
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,"Comedy, Drama, Slice of Life",Movie,1.0,7.69,4467,Comedy,3147
18139,Tonari no Seki-kun,"Comedy, School, Seinen",TV,21.0,7.69,82568,Comedy,3147
6793,Kuroshitsuji Special,"Comedy, Demons, Parody",Special,1.0,7.69,53706,Comedy,3147
1579,Kiniro no Corda: Primo Passo,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,25.0,7.69,63134,Comedy,3147
587,Hanbun no Tsuki ga Noboru Sora,"Comedy, Drama, Romance",TV,6.0,7.69,65125,Comedy,3147
23251,Gugure! Kokkuri-san,"Comedy, Shounen, Supernatural",TV,12.0,7.69,87824,Comedy,3147
11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",TV,12.0,7.69,216204,Comedy,3147
880,Aa! Megami-sama!: Sorezore no Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",TV,22.0,7.69,42026,Comedy,3147
5958,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13.0,7.68,227681,Comedy,3147
22147,Amagi Brilliant Park,"Comedy, Magic",TV,13.0,7.68,217003,Comedy,3147
14669,Aura: Maryuuin Kouga Saigo no Tatakai,"Comedy, Drama, Romance, School, Supernatural",Movie,1.0,7.67,22599,Comedy,3147
32542,Sakamoto desu ga?,"Comedy, School, Seinen",TV,12.0,7.67,171452,Comedy,3147
9396,Mitsudomoe Special,"Comedy, School, Slice of Life",Special,1.0,7.67,11354,Comedy,3147
26023,Haiyore! Nyaruko-san F,"Comedy, Parody, Romance, Sci-Fi",OVA,1.0,7.67,19620,Comedy,3147
30138,Rusuden Hour: Sodan Brothers,Comedy,TV,25.0,7.67,51,Comedy,3147
18507,Free!,"Comedy, School, Slice of Life, Sports",TV,12.0,7.67,265791,Comedy,3147
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Comedy, Mystery, Police, Shounen",OVA,1.0,7.67,6460,Comedy,3147
21075,Hetalia: The Beautiful World Extra Disc,"Comedy, Historical, Parody",OVA,1.0,7.67,4788,Comedy,3147
145,Kareshi Kanojo no Jijou,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,26.0,7.66,94165,Comedy,3147
5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,"Comedy, Sci-Fi, Shounen",Movie,1.0,7.66,2430,Comedy,3147
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody",Special,4.0,7.66,5508,Comedy,3147
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Comedy, Seinen, Slice of Life",ONA,4.0,7.66,101495,Comedy,3147
1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1.0,7.66,7992,Comedy,3147
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"Comedy, Drama, Music",Movie,1.0,7.66,12262,Comedy,3147
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,"Comedy, School, Seinen, Slice of Life",OVA,1.0,7.65,25169,Comedy,3147
5162,Minami-ke Okaeri,"Comedy, School, Slice of Life",TV,13.0,7.65,45233,Comedy,3147
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",Movie,1.0,7.65,29330,Comedy,3147
4182,Darker than Black: Kuro no Keiyakusha Special,"Comedy, Parody, Sci-Fi",Special,1.0,7.65,87609,Comedy,3147
12291,Acchi Kocchi (TV),"Comedy, Romance, School, Seinen, Slice of Life",TV,12.0,7.65,127973,Comedy,3147
31376,Flying Witch,"Comedy, Magic, Shounen, Slice of Life, Supernatural",TV,12.0,7.65,95933,Comedy,3147
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"Comedy, Parody, School",Special,1.0,7.65,6929,Comedy,3147
16241,"Yondemasu yo, Azazel-san. Z","Comedy, Demons, Supernatural",TV,13.0,7.65,20640,Comedy,3147
10216,"Yondemasu yo, Azazel-san. (TV)","Comedy, Demons, Supernatural",TV,13.0,7.64,42147,Comedy,3147
32899,Watashi ga Motete Dousunda,"Comedy, Harem, Romance, School, Shoujo",TV,12.0,7.64,57638,Comedy,3147
15775,Saint☆Oniisan,"Comedy, Seinen, Slice of Life",OVA,2.0,7.64,33668,Comedy,3147
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",TV,76.0,7.64,24745,Comedy,3147
13655,Little Busters!,"Comedy, Drama, School, Slice of Life, Supernatural",TV,26.0,7.64,138655,Comedy,3147
6553,Junjou Romantica Special,"Comedy, Romance, Shounen Ai",Special,1.0,7.64,17378,Comedy,3147
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2.0,7.64,16986,Comedy,3147
6604,Kuruneko,"Comedy, Slice of Life",TV,50.0,7.63,2526,Comedy,3147
814,Prince of Tennis: Atobes Gift,"Comedy, Shounen, Sports",Movie,1.0,7.63,10567,Comedy,3147
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari","Comedy, Drama, Ecchi, Fantasy, Magic, Romance, Shounen, Slice of Life",Movie,1.0,7.63,4199,Comedy,3147
7858,Sora no Otoshimono: Project Pink,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",OVA,1.0,7.63,61903,Comedy,3147
5118,Suzumiya Haruhi-chan no Yuuutsu,"Comedy, Parody",ONA,25.0,7.63,70416,Comedy,3147
23269,Hello!! Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12.0,7.63,33295,Comedy,3147
32828,Amaama to Inazuma,"Comedy, Seinen, Slice of Life",TV,12.0,7.63,95339,Comedy,3147
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",TV,132.0,7.63,72,Comedy,3147
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1.0,7.63,9669,Comedy,3147
16273,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life",Special,1.0,7.62,26246,Comedy,3147
2424,Cardcaptor Sakura Specials,Comedy,Special,3.0,7.62,18604,Comedy,3147
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",TV,12.0,7.62,45613,Comedy,3147
3165,Hidamari Sketch Specials,"Comedy, School, Slice of Life",Special,2.0,7.62,13334,Comedy,3147
1003,Aa! Megami-sama! (TV) Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,3.0,7.61,19257,Comedy,3147
11235,Amagami SS+ Plus,"Comedy, Romance, School, Slice of Life",TV,13.0,7.61,73813,Comedy,3147
2458,Kimagure Orange☆Road OVA,"Comedy, Drama, Magic, Romance, School",OVA,8.0,7.61,3542,Comedy,3147
1289,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",OVA,16.0,7.61,3952,Comedy,3147
9181,Motto To LOVE-Ru,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",TV,12.0,7.61,134988,Comedy,3147
1608,Salaryman Kintarou,"Comedy, Drama, Seinen",TV,20.0,7.61,4151,Comedy,3147
7041,Seto no Hanayome OVA Specials,"Comedy, Parody, School",Special,2.0,7.61,7011,Comedy,3147
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo",TV,51.0,7.61,121108,Comedy,3147
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,"Comedy, Romance, School",OVA,1.0,7.61,80676,Comedy,3147
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,"Comedy, School",Special,1.0,7.6,72085,Comedy,3147
21273,Gochuumon wa Usagi Desu ka?,"Comedy, Slice of Life",TV,12.0,7.6,82999,Comedy,3147
200,Tenshi na Konamaiki,"Comedy, Magic, Romance, Shounen",TV,50.0,7.6,15077,Comedy,3147
8557,Shinryaku! Ika Musume,"Comedy, Shounen, Slice of Life",TV,12.0,7.6,95242,Comedy,3147
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,"Comedy, Parody, School",Special,1.0,7.6,6752,Comedy,3147
3449,Kamichu! Specials,"Comedy, Drama, Slice of Life, Supernatural",Special,4.0,7.6,6978,Comedy,3147
18671,Chuunibyou demo Koi ga Shitai! Ren,"Comedy, Drama, Romance, School, Slice of Life",TV,12.0,7.6,208885,Comedy,3147
5262,Shugo Chara!! Doki,"Comedy, Magic, School, Shoujo",TV,51.0,7.59,60384,Comedy,3147
24627,Yamada-kun to 7-nin no Majo (OVA),"Comedy, Romance, School, Shounen",OVA,2.0,7.59,33816,Comedy,3147
8634,Koisuru Boukun,"Comedy, Romance, Yaoi",OVA,2.0,7.59,31195,Comedy,3147
20541,Mikakunin de Shinkoukei,"Comedy, Romance, School, Slice of Life",TV,12.0,7.59,133385,Comedy,3147
32026,Osomatsu-san Special,"Comedy, Parody",Special,1.0,7.59,5005,Comedy,3147
9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Comedy,Special,3.0,7.59,12153,Comedy,3147
10765,Hikaru no Go Special,"Comedy, Game, Shounen, Supernatural",OVA,1.0,7.59,4253,Comedy,3147
8687,Doraemon (2005),"Comedy, Kids, Sci-Fi, Shounen",TV,35.97757847533632,7.59,2980,Comedy,3147
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Comedy, Drama, Music",Special,1.0,7.58,13342,Comedy,3147
9834,Level E,"Comedy, Sci-Fi, Shounen",TV,13.0,7.58,55252,Comedy,3147
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"Comedy, Drama, Romance, School, Slice of Life",Special,1.0,7.58,31808,Comedy,3147
102,Aishiteruze Baby★★,"Comedy, Drama, Romance, Shoujo",TV,26.0,7.58,63959,Comedy,3147
28607,Hetalia: The World Twinkle,"Comedy, Historical, Parody",ONA,15.0,7.58,15872,Comedy,3147
24227,Nisekoi OVA,"Comedy, Harem, Romance, School, Shounen",OVA,3.0,7.57,65287,Comedy,3147
6187,Nodame Cantabile OVA,"Comedy, Josei, Music, Romance, Slice of Life",OVA,1.0,7.57,17667,Comedy,3147
5713,Minami-ke Betsubara,"Comedy, Slice of Life",OVA,1.0,7.57,21534,Comedy,3147
490,Paniponi Dash!,"Comedy, Parody, School",TV,26.0,7.57,38532,Comedy,3147
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",TV,52.0,7.57,10369,Comedy,3147
379,Heppoko Jikken Animation Excel♥Saga,"Comedy, Parody, Sci-Fi, Shounen",TV,26.0,7.57,68198,Comedy,3147
1911,Top wo Nerae! and Top wo Nerae 2! Gattai Movie!!,"Comedy, Mecha, Shounen",Movie,2.0,7.57,8079,Comedy,3147
8676,Amagami SS,"Comedy, Romance, School, Slice of Life",TV,25.0,7.57,157223,Comedy,3147
10719,Boku wa Tomodachi ga Sukunai,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",TV,12.0,7.57,325664,Comedy,3147
59,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26.0,7.57,266846,Comedy,3147
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Comedy,Movie,1.0,7.56,2048,Comedy,3147
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan and Heiji vs. Kid!,"Comedy, Mystery, Police, Shounen",OVA,1.0,7.56,8436,Comedy,3147
3652,Higurashi no Naku Koro ni Rei,"Comedy, Mystery, Psychological, Supernatural, Thriller",OVA,5.0,7.56,99463,Comedy,3147
12187,Carnival Phantasm EX Season,"Comedy, Supernatural",OVA,1.0,7.56,22955,Comedy,3147
18465,Genshiken Nidaime,"Comedy, Parody, Slice of Life",TV,13.0,7.56,29952,Comedy,3147
852,Gokinjo Monogatari,"Comedy, Drama, Romance, Slice of Life",TV,50.0,7.56,7279,Comedy,3147
9865,Hetalia Axis Powers Fan Disc,"Comedy, Historical, Parody",OVA,3.0,7.56,8070,Comedy,3147
17641,Date A Live: Date to Date,"Comedy, Harem, Romance, School, Sci-Fi",OVA,1.0,7.55,68328,Comedy,3147
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Comedy, Seinen, Slice of Life",TV,13.0,7.55,122271,Comedy,3147
32930,Fairy Tail OVA (2016),"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,3.0,7.55,19464,Comedy,3147
34238,Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody",Special,1.0,7.55,2525,Comedy,3147
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","Comedy, Romance, School",TV,10.0,7.55,179569,Comedy,3147
24365,Tonari no Seki-kun Specials,"Comedy, School, Seinen",Special,2.0,7.55,14248,Comedy,3147
13267,Shinryaku!! Ika Musume,"Comedy, Shounen, Slice of Life",OVA,3.0,7.55,13456,Comedy,3147
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,Comedy,TV,12.0,7.55,1846,Comedy,3147
28825,Himouto! Umaru-chan,"Comedy, School, Seinen, Slice of Life",TV,12.0,7.55,158041,Comedy,3147
9366,Kaichou wa Maid-sama!: Omake dayo!,"Comedy, School, Shoujo",Special,1.0,7.55,52752,Comedy,3147
12679,Joshiraku,"Comedy, Slice of Life",TV,13.0,7.55,51084,Comedy,3147
327,Puchi Puri Yuushi,"Comedy, Fantasy, Magic, Shoujo",TV,26.0,7.54,8030,Comedy,3147
9124,Ookiku Furikabutte: Natsu no Taikai-hen Special,"Comedy, Sports",Special,1.0,7.54,4786,Comedy,3147
31680,Super Lovers,"Comedy, Drama, Romance, Shounen Ai, Slice of Life",TV,10.0,7.54,36781,Comedy,3147
15731,Tamayura: More Aggressive,"Comedy, Drama, Slice of Life",TV,12.0,7.54,10901,Comedy,3147
696,Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space",TV,26.0,7.54,38372,Comedy,3147
11553,Toradora!: Bentou no Gokui,"Comedy, Romance, School, Slice of Life",Special,1.0,7.54,71433,Comedy,3147
2037,Hime-chan no Ribbon,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,61.0,7.54,3589,Comedy,3147
15583,Date A Live,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,12.0,7.54,301358,Comedy,3147
11499,Sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12.0,7.53,222657,Comedy,3147
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi, School",TV,12.0,7.53,193822,Comedy,3147
12711,Uta no☆Prince-sama♪ Maji Love 2000%,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13.0,7.53,61551,Comedy,3147
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13.0,7.53,192219,Comedy,3147
31414,Nijiiro Days,"Comedy, Romance, School, Shoujo, Slice of Life",TV,24.0,7.52,57920,Comedy,3147
1060,Oruchuban Ebichu,"Comedy, Ecchi, Seinen",TV,24.0,7.52,21109,Comedy,3147
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",TV,51.0,7.52,5971,Comedy,3147
32698,Monster Musume no Iru Nichijou OVA,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",OVA,2.0,7.52,13248,Comedy,3147
3358,Kure-nai,"Comedy, Drama, Martial Arts",TV,12.0,7.52,59099,Comedy,3147
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,"Comedy, Parody, School",Special,1.0,7.52,12097,Comedy,3147
